,V,I_SD VG0
0,-1.0,-6.27e-08
1,-0.98,-5.740481e-08
2,-0.96,-5.361469e-08
3,-0.94,-4.989619e-08
4,-0.92,-4.643949e-08
5,-0.9,-4.327147e-08
6,-0.88,-4.028808e-08
7,-0.86,-3.778956e-08
8,-0.84,-3.53437e-08
9,-0.8200000000000001,-3.279331e-08
10,-0.8,-3.031332e-08
11,-0.78,-2.802468e-08
12,-0.76,-2.58824e-08
13,-0.74,-2.358775e-08
14,-0.72,-2.169557e-08
15,-0.7,-1.977712e-08
16,-0.6799999999999999,-1.807507e-08
17,-0.6599999999999999,-1.593495e-08
18,-0.64,-1.432674e-08
19,-0.62,-1.249938e-08
20,-0.6,-1.097223e-08
21,-0.5800000000000001,-8.856881e-09
22,-0.56,-7.742536e-09
23,-0.54,-6.246202e-09
24,-0.52,-4.747755e-09
25,-0.5,-3.159934e-09
26,-0.48,-1.900014e-09
27,-0.45999999999999996,-1.919463e-10
28,-0.43999999999999995,1.23133e-09
29,-0.42000000000000004,2.399936e-09
30,-0.4,3.699878e-09
31,-0.38,4.896286e-09
32,-0.36,5.743788e-09
33,-0.33999999999999997,7.341775e-09
34,-0.31999999999999995,7.855364e-09
35,-0.29999999999999993,8.947332e-09
36,-0.28,9.975411e-09
37,-0.26,1.132151e-08
38,-0.24,1.194113e-08
39,-0.21999999999999997,1.284311e-08
40,-0.19999999999999996,1.385576e-08
41,-0.17999999999999994,1.45798e-08
42,-0.16000000000000003,1.57851e-08
43,-0.14,1.652382e-08
44,-0.12,1.704675e-08
45,-0.09999999999999998,1.834574e-08
46,-0.07999999999999996,1.904433e-08
47,-0.05999999999999994,1.937076e-08
48,-0.040000000000000036,2.035588e-08
49,-0.020000000000000018,2.11122e-08
50,0.0,2.190521e-08
51,0.020000000000000018,2.278789e-08
52,0.040000000000000036,2.310616e-08
53,0.06000000000000005,2.327682e-08
54,0.08000000000000007,2.369029e-08
55,0.10000000000000009,2.441629e-08
56,0.1200000000000001,2.476541e-08
57,0.14000000000000012,2.528891e-08
58,0.15999999999999992,2.551676e-08
59,0.17999999999999994,2.578251e-08
60,0.19999999999999996,2.666083e-08
61,0.21999999999999997,2.648675e-08
62,0.24,2.695379e-08
63,0.26,2.708436e-08
64,0.28,2.767541e-08
65,0.30000000000000004,2.839505e-08
66,0.32000000000000006,2.917247e-08
67,0.3400000000000001,2.93577e-08
68,0.3600000000000001,2.977046e-08
69,0.3800000000000001,3.009308e-08
70,0.40000000000000013,3.032806e-08
71,0.41999999999999993,3.150453e-08
72,0.43999999999999995,3.1864e-08
73,0.45999999999999996,3.229131e-08
74,0.48,3.254855e-08
75,0.5,3.282634e-08
76,0.52,3.351725e-08
77,0.54,3.438278e-08
78,0.56,3.498065e-08
79,0.5800000000000001,3.533701e-08
80,0.6000000000000001,3.601687e-08
81,0.6200000000000001,3.700349e-08
82,0.6400000000000001,3.779107e-08
83,0.6600000000000001,3.89071e-08
84,0.6799999999999999,3.959912e-08
85,0.7,4.019075e-08
86,0.72,4.155653e-08
87,0.74,4.20943e-08
88,0.76,4.334506e-08
89,0.78,4.388584e-08
90,0.8,4.50949e-08
91,0.8200000000000001,4.606497e-08
92,0.8400000000000001,4.729843e-08
93,0.8600000000000001,4.840106e-08
94,0.8800000000000001,4.900545e-08
95,0.9000000000000001,4.999707e-08
96,0.9199999999999999,5.110808e-08
97,0.94,5.192095e-08
98,0.96,5.286527e-08
99,0.98,5.42401e-08
100,1.0,5.513286e-08
