,V,I_SD VG0
0,-1.0,-8.196e-08
1,-0.98,-7.067161e-08
2,-0.96,-6.218013e-08
3,-0.94,-5.440609e-08
4,-0.92,-4.867912e-08
5,-0.9,-4.277119e-08
6,-0.88,-3.877657e-08
7,-0.86,-3.350705e-08
8,-0.84,-2.983165e-08
9,-0.8200000000000001,-2.553489e-08
10,-0.8,-2.129708e-08
11,-0.78,-1.887499e-08
12,-0.76,-1.526797e-08
13,-0.74,-1.273331e-08
14,-0.72,-9.479984e-09
15,-0.7,-6.260765e-09
16,-0.6799999999999999,-3.572415e-09
17,-0.6599999999999999,-1.060467e-09
18,-0.64,6.2612e-10
19,-0.62,2.362033e-09
20,-0.6,3.698364e-09
21,-0.5800000000000001,5.341196e-09
22,-0.56,5.52509e-09
23,-0.54,8.568223e-09
24,-0.52,7.847058e-09
25,-0.5,1.050887e-08
26,-0.48,1.049364e-08
27,-0.45999999999999996,1.084887e-08
28,-0.43999999999999995,1.173405e-08
29,-0.42000000000000004,1.067667e-08
30,-0.4,1.23919e-08
31,-0.38,1.271344e-08
32,-0.36,1.298069e-08
33,-0.33999999999999997,1.28982e-08
34,-0.31999999999999995,1.316407e-08
35,-0.29999999999999993,1.315733e-08
36,-0.28,1.221185e-08
37,-0.26,1.261551e-08
38,-0.24,1.164758e-08
39,-0.21999999999999997,1.18727e-08
40,-0.19999999999999996,1.289885e-08
41,-0.17999999999999994,1.342901e-08
42,-0.16000000000000003,1.312267e-08
43,-0.14,1.377123e-08
44,-0.12,1.356049e-08
45,-0.09999999999999998,1.213939e-08
46,-0.07999999999999996,1.363999e-08
47,-0.05999999999999994,1.271318e-08
48,-0.040000000000000036,1.224251e-08
49,-0.020000000000000018,1.326327e-08
50,0.0,1.324788e-08
51,0.020000000000000018,1.468875e-08
52,0.040000000000000036,1.428511e-08
53,0.06000000000000005,1.487664e-08
54,0.08000000000000007,1.431696e-08
55,0.10000000000000009,1.526133e-08
56,0.1200000000000001,1.622188e-08
57,0.14000000000000012,1.658697e-08
58,0.15999999999999992,1.70805e-08
59,0.17999999999999994,1.729622e-08
60,0.19999999999999996,1.887392e-08
61,0.21999999999999997,1.850063e-08
62,0.24,1.770313e-08
63,0.26,1.973897e-08
64,0.28,1.9866e-08
65,0.30000000000000004,2.08688e-08
66,0.32000000000000006,2.117496e-08
67,0.3400000000000001,2.034556e-08
68,0.3600000000000001,2.191682e-08
69,0.3800000000000001,2.290667e-08
70,0.40000000000000013,2.35721e-08
71,0.41999999999999993,2.401339e-08
72,0.43999999999999995,2.472074e-08
73,0.45999999999999996,2.410316e-08
74,0.48,2.682907e-08
75,0.5,2.546521e-08
76,0.52,2.630978e-08
77,0.54,2.77614e-08
78,0.56,2.937642e-08
79,0.5800000000000001,3.089275e-08
80,0.6000000000000001,3.130272e-08
81,0.6200000000000001,3.422442e-08
82,0.6400000000000001,3.354272e-08
83,0.6600000000000001,3.603089e-08
84,0.6799999999999999,3.677542e-08
85,0.7,3.843827e-08
86,0.72,4.118251e-08
87,0.74,4.216019e-08
88,0.76,4.637692e-08
89,0.78,4.839994e-08
90,0.8,4.945031e-08
91,0.8200000000000001,5.381106e-08
92,0.8400000000000001,5.660742e-08
93,0.8600000000000001,5.956138e-08
94,0.8800000000000001,6.185827e-08
95,0.9000000000000001,6.50065e-08
96,0.9199999999999999,6.829103e-08
97,0.94,7.180586e-08
98,0.96,7.439264e-08
99,0.98,7.642313e-08
100,1.0,7.928021e-08
