,V,I_SD VG0
0,-1.0,-7.688003e-08
1,-0.98,-7.107273e-08
2,-0.96,-6.623718e-08
3,-0.94,-6.177726e-08
4,-0.92,-5.766237e-08
5,-0.9,-5.38453e-08
6,-0.88,-5.057663e-08
7,-0.86,-4.724049e-08
8,-0.84,-4.385905e-08
9,-0.8200000000000001,-4.107578e-08
10,-0.8,-3.804445e-08
11,-0.78,-3.548389e-08
12,-0.76,-3.274273e-08
13,-0.74,-3.038205e-08
14,-0.72,-2.785922e-08
15,-0.7,-2.547237e-08
16,-0.6799999999999999,-2.349515e-08
17,-0.6599999999999999,-2.103143e-08
18,-0.64,-1.907718e-08
19,-0.62,-1.692949e-08
20,-0.6,-1.527257e-08
21,-0.5800000000000001,-1.326903e-08
22,-0.56,-1.138034e-08
23,-0.54,-9.429141e-09
24,-0.52,-7.623012e-09
25,-0.5,-5.833121e-09
26,-0.48,-4.364554e-09
27,-0.45999999999999996,-2.410173e-09
28,-0.43999999999999995,-1.200466e-09
29,-0.42000000000000004,3.436964e-10
30,-0.4,1.748219e-09
31,-0.38,3.434026e-09
32,-0.36,4.832098e-09
33,-0.33999999999999997,5.763516e-09
34,-0.31999999999999995,6.988526e-09
35,-0.29999999999999993,8.396183e-09
36,-0.28,9.76922e-09
37,-0.26,1.087638e-08
38,-0.24,1.215588e-08
39,-0.21999999999999997,1.300758e-08
40,-0.19999999999999996,1.358199e-08
41,-0.17999999999999994,1.527566e-08
42,-0.16000000000000003,1.538365e-08
43,-0.14,1.630286e-08
44,-0.12,1.749878e-08
45,-0.09999999999999998,1.863537e-08
46,-0.07999999999999996,1.943643e-08
47,-0.05999999999999994,1.974064e-08
48,-0.040000000000000036,2.057613e-08
49,-0.020000000000000018,2.121221e-08
50,0.0,2.189005e-08
51,0.020000000000000018,2.248234e-08
52,0.040000000000000036,2.303839e-08
53,0.06000000000000005,2.356311e-08
54,0.08000000000000007,2.384895e-08
55,0.10000000000000009,2.392976e-08
56,0.1200000000000001,2.418103e-08
57,0.14000000000000012,2.525555e-08
58,0.15999999999999992,2.547989e-08
59,0.17999999999999994,2.579782e-08
60,0.19999999999999996,2.673323e-08
61,0.21999999999999997,2.699868e-08
62,0.24,2.711967e-08
63,0.26,2.820731e-08
64,0.28,2.85348e-08
65,0.30000000000000004,2.961858e-08
66,0.32000000000000006,3.009835e-08
67,0.3400000000000001,3.023989e-08
68,0.3600000000000001,3.122655e-08
69,0.3800000000000001,3.177893e-08
70,0.40000000000000013,3.24329e-08
71,0.41999999999999993,3.331774e-08
72,0.43999999999999995,3.354567e-08
73,0.45999999999999996,3.432092e-08
74,0.48,3.577575e-08
75,0.5,3.665722e-08
76,0.52,3.762703e-08
77,0.54,3.832363e-08
78,0.56,3.941323e-08
79,0.5800000000000001,4.009719e-08
80,0.6000000000000001,4.085113e-08
81,0.6200000000000001,4.184961e-08
82,0.6400000000000001,4.276956e-08
83,0.6600000000000001,4.422778e-08
84,0.6799999999999999,4.561929e-08
85,0.7,4.631781e-08
86,0.72,4.739882e-08
87,0.74,4.856674e-08
88,0.76,4.997458e-08
89,0.78,5.094772e-08
90,0.8,5.192187e-08
91,0.8200000000000001,5.297099e-08
92,0.8400000000000001,5.443282e-08
93,0.8600000000000001,5.562683e-08
94,0.8800000000000001,5.726398e-08
95,0.9000000000000001,5.871281e-08
96,0.9199999999999999,6.02246e-08
97,0.94,6.165374e-08
98,0.96,6.321496e-08
99,0.98,6.476811e-08
100,1.0,6.63167e-08
