,V,I_SD VG0
0,-1.0,-1.4054e-07
1,-0.98,-1.324595e-07
2,-0.96,-1.251158e-07
3,-0.94,-1.181408e-07
4,-0.92,-1.117102e-07
5,-0.9,-1.052342e-07
6,-0.88,-9.885225e-08
7,-0.86,-9.311615e-08
8,-0.84,-8.757048e-08
9,-0.8200000000000001,-8.214413e-08
10,-0.8,-7.717018e-08
11,-0.78,-7.248531e-08
12,-0.76,-6.779616e-08
13,-0.74,-6.325313e-08
14,-0.72,-5.898814e-08
15,-0.7,-5.509949e-08
16,-0.6799999999999999,-5.098075e-08
17,-0.6599999999999999,-4.703739e-08
18,-0.64,-4.308581e-08
19,-0.62,-3.918914e-08
20,-0.6,-3.572721e-08
21,-0.5800000000000001,-3.21797e-08
22,-0.56,-2.872643e-08
23,-0.54,-2.539279e-08
24,-0.52,-2.236172e-08
25,-0.5,-1.902882e-08
26,-0.48,-1.59475e-08
27,-0.45999999999999996,-1.308857e-08
28,-0.43999999999999995,-9.883578e-09
29,-0.42000000000000004,-6.861336e-09
30,-0.4,-3.999804e-09
31,-0.38,-2.057673e-09
32,-0.36,1.107135e-09
33,-0.33999999999999997,3.521589e-09
34,-0.31999999999999995,5.66375e-09
35,-0.29999999999999993,7.932806e-09
36,-0.28,1.017142e-08
37,-0.26,1.304054e-08
38,-0.24,1.520496e-08
39,-0.21999999999999997,1.737935e-08
40,-0.19999999999999996,1.915781e-08
41,-0.17999999999999994,2.108904e-08
42,-0.16000000000000003,2.298838e-08
43,-0.14,2.541276e-08
44,-0.12,2.757628e-08
45,-0.09999999999999998,2.962903e-08
46,-0.07999999999999996,3.163107e-08
47,-0.05999999999999994,3.324068e-08
48,-0.040000000000000036,3.514885e-08
49,-0.020000000000000018,3.676605e-08
50,0.0,3.824887e-08
51,0.020000000000000018,4.036041e-08
52,0.040000000000000036,4.155195e-08
53,0.06000000000000005,4.315358e-08
54,0.08000000000000007,4.405726e-08
55,0.10000000000000009,4.613887e-08
56,0.1200000000000001,4.752986e-08
57,0.14000000000000012,4.904792e-08
58,0.15999999999999992,5.060874e-08
59,0.17999999999999994,5.173846e-08
60,0.19999999999999996,5.322409e-08
61,0.21999999999999997,5.489267e-08
62,0.24,5.572129e-08
63,0.26,5.785193e-08
64,0.28,5.84944e-08
65,0.30000000000000004,6.04139e-08
66,0.32000000000000006,6.137279e-08
67,0.3400000000000001,6.309315e-08
68,0.3600000000000001,6.458957e-08
69,0.3800000000000001,6.637489e-08
70,0.40000000000000013,6.810433e-08
71,0.41999999999999993,6.891261e-08
72,0.43999999999999995,7.092677e-08
73,0.45999999999999996,7.237406e-08
74,0.48,7.357481e-08
75,0.5,7.568873e-08
76,0.52,7.736542e-08
77,0.54,7.932445e-08
78,0.56,8.106549e-08
79,0.5800000000000001,8.276581e-08
80,0.6000000000000001,8.438521e-08
81,0.6200000000000001,8.62175e-08
82,0.6400000000000001,8.816073e-08
83,0.6600000000000001,8.948291e-08
84,0.6799999999999999,9.11141e-08
85,0.7,9.330262e-08
86,0.72,9.561636e-08
87,0.74,9.720717e-08
88,0.76,9.951398e-08
89,0.78,1.015381e-07
90,0.8,1.041125e-07
91,0.8200000000000001,1.06083e-07
92,0.8400000000000001,1.085035e-07
93,0.8600000000000001,1.111009e-07
94,0.8800000000000001,1.13307e-07
95,0.9000000000000001,1.155022e-07
96,0.9199999999999999,1.178494e-07
97,0.94,1.196662e-07
98,0.96,1.218626e-07
99,0.98,1.244565e-07
100,1.0,1.27093e-07
