,V,I_SD VG0
0,-1.0,-8.175991e-08
1,-0.98,-7.826256e-08
2,-0.96,-7.51769e-08
3,-0.94,-7.220663e-08
4,-0.92,-6.934759e-08
5,-0.9,-6.666522e-08
6,-0.88,-6.41147e-08
7,-0.86,-6.16937e-08
8,-0.84,-5.922171e-08
9,-0.8200000000000001,-5.68776e-08
10,-0.8,-5.460508e-08
11,-0.78,-5.234396e-08
12,-0.76,-5.010877e-08
13,-0.74,-4.792594e-08
14,-0.72,-4.584316e-08
15,-0.7,-4.379964e-08
16,-0.6799999999999999,-4.188518e-08
17,-0.6599999999999999,-3.990701e-08
18,-0.64,-3.793227e-08
19,-0.62,-3.60152e-08
20,-0.6,-3.405282e-08
21,-0.5800000000000001,-3.208834e-08
22,-0.56,-3.025748e-08
23,-0.54,-2.82805e-08
24,-0.52,-2.644825e-08
25,-0.5,-2.475293e-08
26,-0.48,-2.288861e-08
27,-0.45999999999999996,-2.106344e-08
28,-0.43999999999999995,-1.933676e-08
29,-0.42000000000000004,-1.755329e-08
30,-0.4,-1.586585e-08
31,-0.38,-1.423682e-08
32,-0.36,-1.254012e-08
33,-0.33999999999999997,-1.085673e-08
34,-0.31999999999999995,-9.14086e-09
35,-0.29999999999999993,-7.483315e-09
36,-0.28,-6.005249e-09
37,-0.26,-4.390894e-09
38,-0.24,-2.865249e-09
39,-0.21999999999999997,-1.301101e-09
40,-0.19999999999999996,2.287577e-10
41,-0.17999999999999994,1.792125e-09
42,-0.16000000000000003,3.405944e-09
43,-0.14,4.811598e-09
44,-0.12,6.239855e-09
45,-0.09999999999999998,7.966888e-09
46,-0.07999999999999996,9.332131e-09
47,-0.05999999999999994,1.084212e-08
48,-0.040000000000000036,1.229752e-08
49,-0.020000000000000018,1.375418e-08
50,0.0,1.516059e-08
51,0.020000000000000018,1.653501e-08
52,0.040000000000000036,1.775979e-08
53,0.06000000000000005,1.905556e-08
54,0.08000000000000007,2.062345e-08
55,0.10000000000000009,2.198185e-08
56,0.1200000000000001,2.337399e-08
57,0.14000000000000012,2.467317e-08
58,0.15999999999999992,2.611987e-08
59,0.17999999999999994,2.734702e-08
60,0.19999999999999996,2.846821e-08
61,0.21999999999999997,2.97574e-08
62,0.24,3.118838e-08
63,0.26,3.255238e-08
64,0.28,3.367979e-08
65,0.30000000000000004,3.500519e-08
66,0.32000000000000006,3.610891e-08
67,0.3400000000000001,3.731943e-08
68,0.3600000000000001,3.867152e-08
69,0.3800000000000001,3.997716e-08
70,0.40000000000000013,4.101299e-08
71,0.41999999999999993,4.243923e-08
72,0.43999999999999995,4.359243e-08
73,0.45999999999999996,4.482551e-08
74,0.48,4.596086e-08
75,0.5,4.717927e-08
76,0.52,4.835576e-08
77,0.54,4.953086e-08
78,0.56,5.073054e-08
79,0.5800000000000001,5.190471e-08
80,0.6000000000000001,5.311372e-08
81,0.6200000000000001,5.422021e-08
82,0.6400000000000001,5.557981e-08
83,0.6600000000000001,5.68786e-08
84,0.6799999999999999,5.82804e-08
85,0.7,5.946312e-08
86,0.72,6.080138e-08
87,0.74,6.191156e-08
88,0.76,6.32043e-08
89,0.78,6.455222e-08
90,0.8,6.585896e-08
91,0.8200000000000001,6.708823e-08
92,0.8400000000000001,6.841119e-08
93,0.8600000000000001,6.979634e-08
94,0.8800000000000001,7.112281e-08
95,0.9000000000000001,7.252038e-08
96,0.9199999999999999,7.380841e-08
97,0.94,7.509131e-08
98,0.96,7.632267e-08
99,0.98,7.780177e-08
100,1.0,7.909411e-08
