,V,I_SD VG0
0,-1.0,-6.545201e-08
1,-0.98,-5.737746e-08
2,-0.96,-5.139163e-08
3,-0.94,-4.626387e-08
4,-0.92,-4.082844e-08
5,-0.9,-3.675938e-08
6,-0.88,-3.36478e-08
7,-0.86,-2.984779e-08
8,-0.84,-2.639983e-08
9,-0.8200000000000001,-2.334168e-08
10,-0.8,-2.016401e-08
11,-0.78,-1.828714e-08
12,-0.76,-1.486806e-08
13,-0.74,-1.236432e-08
14,-0.72,-1.098502e-08
15,-0.7,-8.584486e-09
16,-0.6799999999999999,-6.219575e-09
17,-0.6599999999999999,-4.039048e-09
18,-0.64,-2.058753e-09
19,-0.62,-6.954463e-10
20,-0.6,7.670314e-10
21,-0.5800000000000001,2.814666e-09
22,-0.56,3.575233e-09
23,-0.54,5.089957e-09
24,-0.52,6.786065e-09
25,-0.5,7.658544e-09
26,-0.48,8.108608e-09
27,-0.45999999999999996,9.320343e-09
28,-0.43999999999999995,1.059959e-08
29,-0.42000000000000004,1.1769e-08
30,-0.4,1.280808e-08
31,-0.38,1.372582e-08
32,-0.36,1.437826e-08
33,-0.33999999999999997,1.604181e-08
34,-0.31999999999999995,1.580881e-08
35,-0.29999999999999993,1.778001e-08
36,-0.28,1.831566e-08
37,-0.26,1.769051e-08
38,-0.24,1.932304e-08
39,-0.21999999999999997,1.84033e-08
40,-0.19999999999999996,1.90443e-08
41,-0.17999999999999994,1.973677e-08
42,-0.16000000000000003,1.937172e-08
43,-0.14,2.075437e-08
44,-0.12,2.082828e-08
45,-0.09999999999999998,2.17065e-08
46,-0.07999999999999996,2.204092e-08
47,-0.05999999999999994,2.232e-08
48,-0.040000000000000036,2.213621e-08
49,-0.020000000000000018,2.310086e-08
50,0.0,2.302984e-08
51,0.020000000000000018,2.367537e-08
52,0.040000000000000036,2.459575e-08
53,0.06000000000000005,2.398526e-08
54,0.08000000000000007,2.43908e-08
55,0.10000000000000009,2.458984e-08
56,0.1200000000000001,2.606108e-08
57,0.14000000000000012,2.567024e-08
58,0.15999999999999992,2.621275e-08
59,0.17999999999999994,2.622594e-08
60,0.19999999999999996,2.647501e-08
61,0.21999999999999997,2.62467e-08
62,0.24,2.77984e-08
63,0.26,2.859604e-08
64,0.28,2.891509e-08
65,0.30000000000000004,2.794765e-08
66,0.32000000000000006,2.826128e-08
67,0.3400000000000001,2.841145e-08
68,0.3600000000000001,2.911015e-08
69,0.3800000000000001,3.024792e-08
70,0.40000000000000013,3.049313e-08
71,0.41999999999999993,3.026402e-08
72,0.43999999999999995,3.161813e-08
73,0.45999999999999996,3.147866e-08
74,0.48,3.169492e-08
75,0.5,3.202985e-08
76,0.52,3.264591e-08
77,0.54,3.283964e-08
78,0.56,3.405946e-08
79,0.5800000000000001,3.540444e-08
80,0.6000000000000001,3.583779e-08
81,0.6200000000000001,3.640234e-08
82,0.6400000000000001,3.703881e-08
83,0.6600000000000001,3.808766e-08
84,0.6799999999999999,3.886568e-08
85,0.7,4.032705e-08
86,0.72,4.114653e-08
87,0.74,4.229122e-08
88,0.76,4.315331e-08
89,0.78,4.42131e-08
90,0.8,4.473932e-08
91,0.8200000000000001,4.538499e-08
92,0.8400000000000001,4.730164e-08
93,0.8600000000000001,4.794306e-08
94,0.8800000000000001,4.952932e-08
95,0.9000000000000001,5.101945e-08
96,0.9199999999999999,5.207907e-08
97,0.94,5.371907e-08
98,0.96,5.514476e-08
99,0.98,5.720094e-08
100,1.0,5.823694e-08
