,V,I_SD VG0
0,-1.0,-1.406454e-07
1,-0.98,-1.329405e-07
2,-0.96,-1.257543e-07
3,-0.94,-1.183666e-07
4,-0.92,-1.121892e-07
5,-0.9,-1.061303e-07
6,-0.88,-1.005287e-07
7,-0.86,-9.510127e-08
8,-0.84,-8.976377e-08
9,-0.8200000000000001,-8.45347e-08
10,-0.8,-7.964375e-08
11,-0.78,-7.485993e-08
12,-0.76,-7.012361e-08
13,-0.74,-6.592542e-08
14,-0.72,-6.184087e-08
15,-0.7,-5.778137e-08
16,-0.6799999999999999,-5.382591e-08
17,-0.6599999999999999,-4.974022e-08
18,-0.64,-4.61596e-08
19,-0.62,-4.240062e-08
20,-0.6,-3.866197e-08
21,-0.5800000000000001,-3.500766e-08
22,-0.56,-3.172871e-08
23,-0.54,-2.817412e-08
24,-0.52,-2.502498e-08
25,-0.5,-2.196587e-08
26,-0.48,-1.853528e-08
27,-0.45999999999999996,-1.574639e-08
28,-0.43999999999999995,-1.248989e-08
29,-0.42000000000000004,-1.006562e-08
30,-0.4,-7.107418e-09
31,-0.38,-4.308662e-09
32,-0.36,-1.586496e-09
33,-0.33999999999999997,1.229029e-09
34,-0.31999999999999995,3.395961e-09
35,-0.29999999999999993,5.751286e-09
36,-0.28,8.185869e-09
37,-0.26,1.056707e-08
38,-0.24,1.310206e-08
39,-0.21999999999999997,1.526935e-08
40,-0.19999999999999996,1.705824e-08
41,-0.17999999999999994,1.977364e-08
42,-0.16000000000000003,2.14866e-08
43,-0.14,2.39218e-08
44,-0.12,2.592654e-08
45,-0.09999999999999998,2.794709e-08
46,-0.07999999999999996,2.977649e-08
47,-0.05999999999999994,3.163219e-08
48,-0.040000000000000036,3.363838e-08
49,-0.020000000000000018,3.54703e-08
50,0.0,3.70877e-08
51,0.020000000000000018,3.907449e-08
52,0.040000000000000036,4.101739e-08
53,0.06000000000000005,4.22786e-08
54,0.08000000000000007,4.371566e-08
55,0.10000000000000009,4.544234e-08
56,0.1200000000000001,4.704509e-08
57,0.14000000000000012,4.864911e-08
58,0.15999999999999992,4.999524e-08
59,0.17999999999999994,5.16038e-08
60,0.19999999999999996,5.323141e-08
61,0.21999999999999997,5.438806e-08
62,0.24,5.622328e-08
63,0.26,5.746337e-08
64,0.28,5.888483e-08
65,0.30000000000000004,6.073384e-08
66,0.32000000000000006,6.221963e-08
67,0.3400000000000001,6.356395e-08
68,0.3600000000000001,6.477549e-08
69,0.3800000000000001,6.688102e-08
70,0.40000000000000013,6.845932e-08
71,0.41999999999999993,7.029433e-08
72,0.43999999999999995,7.187963e-08
73,0.45999999999999996,7.393923e-08
74,0.48,7.522632e-08
75,0.5,7.627416e-08
76,0.52,7.816308e-08
77,0.54,7.961324e-08
78,0.56,8.179525e-08
79,0.5800000000000001,8.36212e-08
80,0.6000000000000001,8.520811e-08
81,0.6200000000000001,8.687692e-08
82,0.6400000000000001,8.895816e-08
83,0.6600000000000001,9.021569e-08
84,0.6799999999999999,9.242242e-08
85,0.7,9.413054e-08
86,0.72,9.610977e-08
87,0.74,9.823444e-08
88,0.76,9.985159e-08
89,0.78,1.024179e-07
90,0.8,1.041796e-07
91,0.8200000000000001,1.06416e-07
92,0.8400000000000001,1.083379e-07
93,0.8600000000000001,1.10877e-07
94,0.8800000000000001,1.128702e-07
95,0.9000000000000001,1.157605e-07
96,0.9199999999999999,1.184785e-07
97,0.94,1.206097e-07
98,0.96,1.233342e-07
99,0.98,1.258747e-07
100,1.0,1.286619e-07
