,V,I_SD VG0
0,-1.0,-9.266294e-08
1,-0.98,-8.571317e-08
2,-0.96,-7.988834e-08
3,-0.94,-7.517983e-08
4,-0.92,-7.035445e-08
5,-0.9,-6.565566e-08
6,-0.88,-6.14918e-08
7,-0.86,-5.769952e-08
8,-0.84,-5.355909e-08
9,-0.8200000000000001,-4.978073e-08
10,-0.8,-4.691478e-08
11,-0.78,-4.331381e-08
12,-0.76,-4.028495e-08
13,-0.74,-3.711049e-08
14,-0.72,-3.466191e-08
15,-0.7,-3.164496e-08
16,-0.6799999999999999,-2.86368e-08
17,-0.6599999999999999,-2.62977e-08
18,-0.64,-2.380124e-08
19,-0.62,-2.153748e-08
20,-0.6,-1.930769e-08
21,-0.5800000000000001,-1.730611e-08
22,-0.56,-1.532762e-08
23,-0.54,-1.30729e-08
24,-0.52,-1.020939e-08
25,-0.5,-8.586723e-09
26,-0.48,-6.569474e-09
27,-0.45999999999999996,-4.047927e-09
28,-0.43999999999999995,-2.600152e-09
29,-0.42000000000000004,-1.190928e-09
30,-0.4,9.386437e-10
31,-0.38,2.631913e-09
32,-0.36,4.116208e-09
33,-0.33999999999999997,6.21245e-09
34,-0.31999999999999995,6.872074e-09
35,-0.29999999999999993,8.215792e-09
36,-0.28,9.559591e-09
37,-0.26,1.170327e-08
38,-0.24,1.279164e-08
39,-0.21999999999999997,1.382775e-08
40,-0.19999999999999996,1.488939e-08
41,-0.17999999999999994,1.646201e-08
42,-0.16000000000000003,1.669619e-08
43,-0.14,1.808348e-08
44,-0.12,1.908888e-08
45,-0.09999999999999998,1.970896e-08
46,-0.07999999999999996,2.132347e-08
47,-0.05999999999999994,2.158513e-08
48,-0.040000000000000036,2.241512e-08
49,-0.020000000000000018,2.340672e-08
50,0.0,2.421316e-08
51,0.020000000000000018,2.498257e-08
52,0.040000000000000036,2.510498e-08
53,0.06000000000000005,2.565865e-08
54,0.08000000000000007,2.749917e-08
55,0.10000000000000009,2.817163e-08
56,0.1200000000000001,2.848096e-08
57,0.14000000000000012,2.91027e-08
58,0.15999999999999992,3.040169e-08
59,0.17999999999999994,3.069787e-08
60,0.19999999999999996,3.105016e-08
61,0.21999999999999997,3.163647e-08
62,0.24,3.250832e-08
63,0.26,3.365723e-08
64,0.28,3.348254e-08
65,0.30000000000000004,3.478215e-08
66,0.32000000000000006,3.556531e-08
67,0.3400000000000001,3.658214e-08
68,0.3600000000000001,3.726952e-08
69,0.3800000000000001,3.868278e-08
70,0.40000000000000013,3.962816e-08
71,0.41999999999999993,4.121424e-08
72,0.43999999999999995,4.20598e-08
73,0.45999999999999996,4.335335e-08
74,0.48,4.425385e-08
75,0.5,4.542222e-08
76,0.52,4.626416e-08
77,0.54,4.789742e-08
78,0.56,4.952303e-08
79,0.5800000000000001,5.099626e-08
80,0.6000000000000001,5.185316e-08
81,0.6200000000000001,5.368957e-08
82,0.6400000000000001,5.539897e-08
83,0.6600000000000001,5.648348e-08
84,0.6799999999999999,5.815546e-08
85,0.7,6.026995e-08
86,0.72,6.171653e-08
87,0.74,6.349781e-08
88,0.76,6.537007e-08
89,0.78,6.722578e-08
90,0.8,6.887893e-08
91,0.8200000000000001,7.048627e-08
92,0.8400000000000001,7.191951e-08
93,0.8600000000000001,7.365392e-08
94,0.8800000000000001,7.508295e-08
95,0.9000000000000001,7.678404e-08
96,0.9199999999999999,7.896922e-08
97,0.94,8.063608e-08
98,0.96,8.252245e-08
99,0.98,8.50797e-08
100,1.0,8.698467e-08
