,V,I_SD VG0
0,-1.0,-7.081898e-08
1,-0.98,-6.808947e-08
2,-0.96,-6.562222e-08
3,-0.94,-6.288904e-08
4,-0.92,-6.092422e-08
5,-0.9,-5.838037e-08
6,-0.88,-5.642265e-08
7,-0.86,-5.424532e-08
8,-0.84,-5.190418e-08
9,-0.8200000000000001,-5.017501e-08
10,-0.8,-4.820054e-08
11,-0.78,-4.620181e-08
12,-0.76,-4.451015e-08
13,-0.74,-4.24546e-08
14,-0.72,-4.055313e-08
15,-0.7,-3.841109e-08
16,-0.6799999999999999,-3.735112e-08
17,-0.6599999999999999,-3.528908e-08
18,-0.64,-3.339765e-08
19,-0.62,-3.162252e-08
20,-0.6,-2.960926e-08
21,-0.5800000000000001,-2.801787e-08
22,-0.56,-2.65066e-08
23,-0.54,-2.456976e-08
24,-0.52,-2.284651e-08
25,-0.5,-2.114865e-08
26,-0.48,-1.949211e-08
27,-0.45999999999999996,-1.785519e-08
28,-0.43999999999999995,-1.634675e-08
29,-0.42000000000000004,-1.472502e-08
30,-0.4,-1.315435e-08
31,-0.38,-1.16871e-08
32,-0.36,-1.006129e-08
33,-0.33999999999999997,-8.508738e-09
34,-0.31999999999999995,-7.026081e-09
35,-0.29999999999999993,-5.521172e-09
36,-0.28,-4.133868e-09
37,-0.26,-2.63789e-09
38,-0.24,-1.166734e-09
39,-0.21999999999999997,1.657431e-10
40,-0.19999999999999996,1.581287e-09
41,-0.17999999999999994,2.842802e-09
42,-0.16000000000000003,4.217632e-09
43,-0.14,5.582319e-09
44,-0.12,6.90619e-09
45,-0.09999999999999998,8.19722e-09
46,-0.07999999999999996,9.505046e-09
47,-0.05999999999999994,1.077157e-08
48,-0.040000000000000036,1.20204e-08
49,-0.020000000000000018,1.309236e-08
50,0.0,1.441604e-08
51,0.020000000000000018,1.582473e-08
52,0.040000000000000036,1.690709e-08
53,0.06000000000000005,1.807744e-08
54,0.08000000000000007,1.931578e-08
55,0.10000000000000009,2.054964e-08
56,0.1200000000000001,2.16833e-08
57,0.14000000000000012,2.27854e-08
58,0.15999999999999992,2.392889e-08
59,0.17999999999999994,2.511999e-08
60,0.19999999999999996,2.605083e-08
61,0.21999999999999997,2.734062e-08
62,0.24,2.859278e-08
63,0.26,2.98258e-08
64,0.28,3.094966e-08
65,0.30000000000000004,3.215699e-08
66,0.32000000000000006,3.341341e-08
67,0.3400000000000001,3.445889e-08
68,0.3600000000000001,3.555759e-08
69,0.3800000000000001,3.667084e-08
70,0.40000000000000013,3.79686e-08
71,0.41999999999999993,3.91871e-08
72,0.43999999999999995,4.025604e-08
73,0.45999999999999996,4.154186e-08
74,0.48,4.260767e-08
75,0.5,4.372986e-08
76,0.52,4.482841e-08
77,0.54,4.584758e-08
78,0.56,4.700487e-08
79,0.5800000000000001,4.802053e-08
80,0.6000000000000001,4.917381e-08
81,0.6200000000000001,5.035858e-08
82,0.6400000000000001,5.145012e-08
83,0.6600000000000001,5.253139e-08
84,0.6799999999999999,5.378577e-08
85,0.7,5.480186e-08
86,0.72,5.59182e-08
87,0.74,5.69805e-08
88,0.76,5.82728e-08
89,0.78,5.933204e-08
90,0.8,6.06496e-08
91,0.8200000000000001,6.210249e-08
92,0.8400000000000001,6.382581e-08
93,0.8600000000000001,6.541938e-08
94,0.8800000000000001,6.691707e-08
95,0.9000000000000001,6.853307e-08
96,0.9199999999999999,7.009059e-08
97,0.94,7.161287e-08
98,0.96,7.309183e-08
99,0.98,7.451948e-08
100,1.0,7.607202e-08
