,V,I_SD VG0
0,-1.0,-1.465015e-07
1,-0.98,-1.394185e-07
2,-0.96,-1.331781e-07
3,-0.94,-1.277736e-07
4,-0.92,-1.218135e-07
5,-0.9,-1.158402e-07
6,-0.88,-1.097428e-07
7,-0.86,-1.036412e-07
8,-0.84,-9.808462e-08
9,-0.8200000000000001,-9.264597e-08
10,-0.8,-8.760433e-08
11,-0.78,-8.258343e-08
12,-0.76,-7.782003e-08
13,-0.74,-7.309396e-08
14,-0.72,-6.855935e-08
15,-0.7,-6.417179e-08
16,-0.6799999999999999,-5.97727e-08
17,-0.6599999999999999,-5.550094e-08
18,-0.64,-5.123264e-08
19,-0.62,-4.729521e-08
20,-0.6,-4.325475e-08
21,-0.5800000000000001,-3.964035e-08
22,-0.56,-3.618652e-08
23,-0.54,-3.277122e-08
24,-0.52,-2.89806e-08
25,-0.5,-2.554728e-08
26,-0.48,-2.238033e-08
27,-0.45999999999999996,-1.933993e-08
28,-0.43999999999999995,-1.610711e-08
29,-0.42000000000000004,-1.315597e-08
30,-0.4,-1.001497e-08
31,-0.38,-6.896857e-09
32,-0.36,-3.992539e-09
33,-0.33999999999999997,-1.423264e-09
34,-0.31999999999999995,1.379931e-09
35,-0.29999999999999993,3.84872e-09
36,-0.28,6.742217e-09
37,-0.26,9.206779e-09
38,-0.24,1.149974e-08
39,-0.21999999999999997,1.373528e-08
40,-0.19999999999999996,1.589214e-08
41,-0.17999999999999994,1.82439e-08
42,-0.16000000000000003,2.049056e-08
43,-0.14,2.279188e-08
44,-0.12,2.52178e-08
45,-0.09999999999999998,2.703969e-08
46,-0.07999999999999996,2.91838e-08
47,-0.05999999999999994,3.115594e-08
48,-0.040000000000000036,3.324525e-08
49,-0.020000000000000018,3.522018e-08
50,0.0,3.721711e-08
51,0.020000000000000018,3.85645e-08
52,0.040000000000000036,4.06107e-08
53,0.06000000000000005,4.225754e-08
54,0.08000000000000007,4.415242e-08
55,0.10000000000000009,4.549448e-08
56,0.1200000000000001,4.730527e-08
57,0.14000000000000012,4.87102e-08
58,0.15999999999999992,5.033358e-08
59,0.17999999999999994,5.16526e-08
60,0.19999999999999996,5.305424e-08
61,0.21999999999999997,5.46e-08
62,0.24,5.636367e-08
63,0.26,5.766832e-08
64,0.28,5.962709e-08
65,0.30000000000000004,6.119661e-08
66,0.32000000000000006,6.293799e-08
67,0.3400000000000001,6.485941e-08
68,0.3600000000000001,6.648273e-08
69,0.3800000000000001,6.830201e-08
70,0.40000000000000013,7.035509e-08
71,0.41999999999999993,7.234787e-08
72,0.43999999999999995,7.368314e-08
73,0.45999999999999996,7.566821e-08
74,0.48,7.753639e-08
75,0.5,7.949772e-08
76,0.52,8.065026e-08
77,0.54,8.231228e-08
78,0.56,8.441785e-08
79,0.5800000000000001,8.620127e-08
80,0.6000000000000001,8.824554e-08
81,0.6200000000000001,9.022261e-08
82,0.6400000000000001,9.234903e-08
83,0.6600000000000001,9.468226e-08
84,0.6799999999999999,9.703573e-08
85,0.7,9.957241e-08
86,0.72,1.02009e-07
87,0.74,1.047716e-07
88,0.76,1.069276e-07
89,0.78,1.098409e-07
90,0.8,1.122623e-07
91,0.8200000000000001,1.14824e-07
92,0.8400000000000001,1.176726e-07
93,0.8600000000000001,1.203613e-07
94,0.8800000000000001,1.225471e-07
95,0.9000000000000001,1.253251e-07
96,0.9199999999999999,1.277808e-07
97,0.94,1.30991e-07
98,0.96,1.33399e-07
99,0.98,1.363922e-07
100,1.0,1.391295e-07
