,V,I_SD VG0
0,-1.0,-6.335994e-08
1,-0.98,-6.061976e-08
2,-0.96,-5.821264e-08
3,-0.94,-5.599636e-08
4,-0.92,-5.381211e-08
5,-0.9,-5.167436e-08
6,-0.88,-4.966614e-08
7,-0.86,-4.766958e-08
8,-0.84,-4.57728e-08
9,-0.8200000000000001,-4.38832e-08
10,-0.8,-4.212024e-08
11,-0.78,-4.034863e-08
12,-0.76,-3.859375e-08
13,-0.74,-3.697496e-08
14,-0.72,-3.525054e-08
15,-0.7,-3.36288e-08
16,-0.6799999999999999,-3.212875e-08
17,-0.6599999999999999,-3.051959e-08
18,-0.64,-2.90177e-08
19,-0.62,-2.748611e-08
20,-0.6,-2.610979e-08
21,-0.5800000000000001,-2.461855e-08
22,-0.56,-2.319004e-08
23,-0.54,-2.176879e-08
24,-0.52,-2.01946e-08
25,-0.5,-1.881305e-08
26,-0.48,-1.751497e-08
27,-0.45999999999999996,-1.615716e-08
28,-0.43999999999999995,-1.481414e-08
29,-0.42000000000000004,-1.34105e-08
30,-0.4,-1.214945e-08
31,-0.38,-1.074932e-08
32,-0.36,-9.622313e-09
33,-0.33999999999999997,-8.25434e-09
34,-0.31999999999999995,-7.139156e-09
35,-0.29999999999999993,-5.714173e-09
36,-0.28,-4.55404e-09
37,-0.26,-3.387399e-09
38,-0.24,-2.049702e-09
39,-0.21999999999999997,-1.047603e-09
40,-0.19999999999999996,2.537322e-10
41,-0.17999999999999994,1.257131e-09
42,-0.16000000000000003,2.420716e-09
43,-0.14,3.56503e-09
44,-0.12,4.730429e-09
45,-0.09999999999999998,5.800284e-09
46,-0.07999999999999996,7.003773e-09
47,-0.05999999999999994,8.042433e-09
48,-0.040000000000000036,9.229933e-09
49,-0.020000000000000018,1.033036e-08
50,0.0,1.1294e-08
51,0.020000000000000018,1.233862e-08
52,0.040000000000000036,1.338969e-08
53,0.06000000000000005,1.431879e-08
54,0.08000000000000007,1.513899e-08
55,0.10000000000000009,1.578499e-08
56,0.1200000000000001,1.678778e-08
57,0.14000000000000012,1.75387e-08
58,0.15999999999999992,1.843717e-08
59,0.17999999999999994,1.939379e-08
60,0.19999999999999996,2.025527e-08
61,0.21999999999999997,2.120353e-08
62,0.24,2.23362e-08
63,0.26,2.324934e-08
64,0.28,2.42088e-08
65,0.30000000000000004,2.539365e-08
66,0.32000000000000006,2.619348e-08
67,0.3400000000000001,2.723077e-08
68,0.3600000000000001,2.823982e-08
69,0.3800000000000001,2.914813e-08
70,0.40000000000000013,2.989822e-08
71,0.41999999999999993,3.073241e-08
72,0.43999999999999995,3.161683e-08
73,0.45999999999999996,3.278912e-08
74,0.48,3.398612e-08
75,0.5,3.513814e-08
76,0.52,3.646345e-08
77,0.54,3.744307e-08
78,0.56,3.854471e-08
79,0.5800000000000001,3.95795e-08
80,0.6000000000000001,4.060426e-08
81,0.6200000000000001,4.181441e-08
82,0.6400000000000001,4.289711e-08
83,0.6600000000000001,4.387253e-08
84,0.6799999999999999,4.488532e-08
85,0.7,4.591524e-08
86,0.72,4.687356e-08
87,0.74,4.783267e-08
88,0.76,4.879376e-08
89,0.78,4.9798e-08
90,0.8,5.090849e-08
91,0.8200000000000001,5.181155e-08
92,0.8400000000000001,5.284313e-08
93,0.8600000000000001,5.392063e-08
94,0.8800000000000001,5.505329e-08
95,0.9000000000000001,5.604467e-08
96,0.9199999999999999,5.708674e-08
97,0.94,5.820724e-08
98,0.96,5.946506e-08
99,0.98,6.056612e-08
100,1.0,6.164042e-08
