,V,I_SD VG0
0,-1.0,-2.983507e-08
1,-0.98,-2.925259e-08
2,-0.96,-2.865744e-08
3,-0.94,-2.805232e-08
4,-0.92,-2.744837e-08
5,-0.9,-2.68434e-08
6,-0.88,-2.625525e-08
7,-0.86,-2.564598e-08
8,-0.84,-2.507327e-08
9,-0.8200000000000001,-2.447349e-08
10,-0.8,-2.388628e-08
11,-0.78,-2.327523e-08
12,-0.76,-2.268301e-08
13,-0.74,-2.209887e-08
14,-0.72,-2.148779e-08
15,-0.7,-2.088657e-08
16,-0.6799999999999999,-2.030193e-08
17,-0.6599999999999999,-1.970294e-08
18,-0.64,-1.910352e-08
19,-0.62,-1.850138e-08
20,-0.6,-1.790378e-08
21,-0.5800000000000001,-1.730747e-08
22,-0.56,-1.671538e-08
23,-0.54,-1.611753e-08
24,-0.52,-1.550403e-08
25,-0.5,-1.491467e-08
26,-0.48,-1.432534e-08
27,-0.45999999999999996,-1.373051e-08
28,-0.43999999999999995,-1.312136e-08
29,-0.42000000000000004,-1.254012e-08
30,-0.4,-1.193849e-08
31,-0.38,-1.134647e-08
32,-0.36,-1.073676e-08
33,-0.33999999999999997,-1.014698e-08
34,-0.31999999999999995,-9.54807e-09
35,-0.29999999999999993,-8.94982e-09
36,-0.28,-8.358321e-09
37,-0.26,-7.757841e-09
38,-0.24,-7.172098e-09
39,-0.21999999999999997,-6.575358e-09
40,-0.19999999999999996,-5.978568e-09
41,-0.17999999999999994,-5.379803e-09
42,-0.16000000000000003,-4.788917e-09
43,-0.14,-4.19999e-09
44,-0.12,-3.606987e-09
45,-0.09999999999999998,-2.993845e-09
46,-0.07999999999999996,-2.387061e-09
47,-0.05999999999999994,-1.805508e-09
48,-0.040000000000000036,-1.214467e-09
49,-0.020000000000000018,-6.019308e-10
50,0.0,-1.482672e-11
51,0.020000000000000018,6.103561e-10
52,0.040000000000000036,1.195276e-09
53,0.06000000000000005,1.787613e-09
54,0.08000000000000007,2.384892e-09
55,0.10000000000000009,2.969361e-09
56,0.1200000000000001,3.572142e-09
57,0.14000000000000012,4.16039e-09
58,0.15999999999999992,4.766148e-09
59,0.17999999999999994,5.349353e-09
60,0.19999999999999996,5.959955e-09
61,0.21999999999999997,6.5419e-09
62,0.24,7.141296e-09
63,0.26,7.727778e-09
64,0.28,8.333032e-09
65,0.30000000000000004,8.922545e-09
66,0.32000000000000006,9.510643e-09
67,0.3400000000000001,1.011937e-08
68,0.3600000000000001,1.070929e-08
69,0.3800000000000001,1.129867e-08
70,0.40000000000000013,1.189108e-08
71,0.41999999999999993,1.248948e-08
72,0.43999999999999995,1.308051e-08
73,0.45999999999999996,1.368717e-08
74,0.48,1.427932e-08
75,0.5,1.488485e-08
76,0.52,1.546842e-08
77,0.54,1.606704e-08
78,0.56,1.666394e-08
79,0.5800000000000001,1.725436e-08
80,0.6000000000000001,1.785704e-08
81,0.6200000000000001,1.844938e-08
82,0.6400000000000001,1.90447e-08
83,0.6600000000000001,1.964004e-08
84,0.6799999999999999,2.023153e-08
85,0.7,2.083364e-08
86,0.72,2.142382e-08
87,0.74,2.201777e-08
88,0.76,2.261516e-08
89,0.78,2.321439e-08
90,0.8,2.380729e-08
91,0.8200000000000001,2.439608e-08
92,0.8400000000000001,2.498895e-08
93,0.8600000000000001,2.559077e-08
94,0.8800000000000001,2.618081e-08
95,0.9000000000000001,2.678708e-08
96,0.9199999999999999,2.738792e-08
97,0.94,2.798513e-08
98,0.96,2.857993e-08
99,0.98,2.917933e-08
100,1.0,2.977057e-08
