,V,I_SD VG0
0,-1.0,-2.248962e-08
1,-0.98,-2.203373e-08
2,-0.96,-2.158202e-08
3,-0.94,-2.112133e-08
4,-0.92,-2.064237e-08
5,-0.9,-2.024392e-08
6,-0.88,-1.980995e-08
7,-0.86,-1.935476e-08
8,-0.84,-1.889224e-08
9,-0.8200000000000001,-1.843993e-08
10,-0.8,-1.798655e-08
11,-0.78,-1.753226e-08
12,-0.76,-1.707218e-08
13,-0.74,-1.662028e-08
14,-0.72,-1.61678e-08
15,-0.7,-1.572043e-08
16,-0.6799999999999999,-1.526947e-08
17,-0.6599999999999999,-1.482368e-08
18,-0.64,-1.436934e-08
19,-0.62,-1.392651e-08
20,-0.6,-1.347267e-08
21,-0.5800000000000001,-1.302773e-08
22,-0.56,-1.257737e-08
23,-0.54,-1.212875e-08
24,-0.52,-1.166967e-08
25,-0.5,-1.121897e-08
26,-0.48,-1.076907e-08
27,-0.45999999999999996,-1.03256e-08
28,-0.43999999999999995,-9.874431e-09
29,-0.42000000000000004,-9.424287e-09
30,-0.4,-8.975755e-09
31,-0.38,-8.527829e-09
32,-0.36,-8.075564e-09
33,-0.33999999999999997,-7.624208e-09
34,-0.31999999999999995,-7.174818e-09
35,-0.29999999999999993,-6.729773e-09
36,-0.28,-6.274119e-09
37,-0.26,-5.832455e-09
38,-0.24,-5.370856e-09
39,-0.21999999999999997,-4.907841e-09
40,-0.19999999999999996,-4.468793e-09
41,-0.17999999999999994,-4.039339e-09
42,-0.16000000000000003,-3.599691e-09
43,-0.14,-3.124314e-09
44,-0.12,-2.722968e-09
45,-0.09999999999999998,-2.262579e-09
46,-0.07999999999999996,-1.794516e-09
47,-0.05999999999999994,-1.343311e-09
48,-0.040000000000000036,-8.946293e-10
49,-0.020000000000000018,-4.41658e-10
50,0.0,-6.904591e-12
51,0.020000000000000018,4.75838e-10
52,0.040000000000000036,9.164461e-10
53,0.06000000000000005,1.382236e-09
54,0.08000000000000007,1.819211e-09
55,0.10000000000000009,2.258913e-09
56,0.1200000000000001,2.712034e-09
57,0.14000000000000012,3.157289e-09
58,0.15999999999999992,3.607886e-09
59,0.17999999999999994,4.05687e-09
60,0.19999999999999996,4.506663e-09
61,0.21999999999999997,4.953777e-09
62,0.24,5.408209e-09
63,0.26,5.853059e-09
64,0.28,6.304977e-09
65,0.30000000000000004,6.74352e-09
66,0.32000000000000006,7.186441e-09
67,0.3400000000000001,7.640121e-09
68,0.3600000000000001,8.079317e-09
69,0.3800000000000001,8.537436e-09
70,0.40000000000000013,8.982547e-09
71,0.41999999999999993,9.423039e-09
72,0.43999999999999995,9.871273e-09
73,0.45999999999999996,1.032016e-08
74,0.48,1.077312e-08
75,0.5,1.122065e-08
76,0.52,1.167029e-08
77,0.54,1.211765e-08
78,0.56,1.256145e-08
79,0.5800000000000001,1.300992e-08
80,0.6000000000000001,1.345619e-08
81,0.6200000000000001,1.390203e-08
82,0.6400000000000001,1.434901e-08
83,0.6600000000000001,1.479968e-08
84,0.6799999999999999,1.524672e-08
85,0.7,1.568981e-08
86,0.72,1.614243e-08
87,0.74,1.658612e-08
88,0.76,1.703813e-08
89,0.78,1.748449e-08
90,0.8,1.793285e-08
91,0.8200000000000001,1.838069e-08
92,0.8400000000000001,1.882725e-08
93,0.8600000000000001,1.927845e-08
94,0.8800000000000001,1.972941e-08
95,0.9000000000000001,2.017463e-08
96,0.9199999999999999,2.06315e-08
97,0.94,2.108454e-08
98,0.96,2.152955e-08
99,0.98,2.197952e-08
100,1.0,2.243224e-08
