,V,I_SD VG0
0,-1.0,-2.248843e-08
1,-0.98,-2.203097e-08
2,-0.96,-2.158864e-08
3,-0.94,-2.114022e-08
4,-0.92,-2.068135e-08
5,-0.9,-2.021539e-08
6,-0.88,-1.976842e-08
7,-0.86,-1.932589e-08
8,-0.84,-1.886514e-08
9,-0.8200000000000001,-1.842696e-08
10,-0.8,-1.796883e-08
11,-0.78,-1.75263e-08
12,-0.76,-1.705658e-08
13,-0.74,-1.661703e-08
14,-0.72,-1.616729e-08
15,-0.7,-1.573087e-08
16,-0.6799999999999999,-1.5275e-08
17,-0.6599999999999999,-1.482152e-08
18,-0.64,-1.437506e-08
19,-0.62,-1.391866e-08
20,-0.6,-1.34726e-08
21,-0.5800000000000001,-1.302037e-08
22,-0.56,-1.257648e-08
23,-0.54,-1.209515e-08
24,-0.52,-1.166861e-08
25,-0.5,-1.122912e-08
26,-0.48,-1.076918e-08
27,-0.45999999999999996,-1.032029e-08
28,-0.43999999999999995,-9.872869e-09
29,-0.42000000000000004,-9.445877e-09
30,-0.4,-8.965006e-09
31,-0.38,-8.486295e-09
32,-0.36,-8.017068e-09
33,-0.33999999999999997,-7.566817e-09
34,-0.31999999999999995,-7.15285e-09
35,-0.29999999999999993,-6.731368e-09
36,-0.28,-6.278196e-09
37,-0.26,-5.83229e-09
38,-0.24,-5.385975e-09
39,-0.21999999999999997,-4.930424e-09
40,-0.19999999999999996,-4.488704e-09
41,-0.17999999999999994,-4.023165e-09
42,-0.16000000000000003,-3.593856e-09
43,-0.14,-3.147695e-09
44,-0.12,-2.707287e-09
45,-0.09999999999999998,-2.24114e-09
46,-0.07999999999999996,-1.789481e-09
47,-0.05999999999999994,-1.342409e-09
48,-0.040000000000000036,-8.900413e-10
49,-0.020000000000000018,-4.401965e-10
50,0.0,3.843295e-12
51,0.020000000000000018,4.897672e-10
52,0.040000000000000036,9.216492e-10
53,0.06000000000000005,1.374774e-09
54,0.08000000000000007,1.820331e-09
55,0.10000000000000009,2.266038e-09
56,0.1200000000000001,2.714825e-09
57,0.14000000000000012,3.160834e-09
58,0.15999999999999992,3.610026e-09
59,0.17999999999999994,4.055426e-09
60,0.19999999999999996,4.501186e-09
61,0.21999999999999997,4.945382e-09
62,0.24,5.398404e-09
63,0.26,5.844617e-09
64,0.28,6.290223e-09
65,0.30000000000000004,6.735781e-09
66,0.32000000000000006,7.182349e-09
67,0.3400000000000001,7.627602e-09
68,0.3600000000000001,8.071637e-09
69,0.3800000000000001,8.523867e-09
70,0.40000000000000013,8.972327e-09
71,0.41999999999999993,9.416483e-09
72,0.43999999999999995,9.861529e-09
73,0.45999999999999996,1.032142e-08
74,0.48,1.076178e-08
75,0.5,1.121152e-08
76,0.52,1.165966e-08
77,0.54,1.21082e-08
78,0.56,1.255133e-08
79,0.5800000000000001,1.299976e-08
80,0.6000000000000001,1.34503e-08
81,0.6200000000000001,1.38942e-08
82,0.6400000000000001,1.434212e-08
83,0.6600000000000001,1.478798e-08
84,0.6799999999999999,1.523224e-08
85,0.7,1.568318e-08
86,0.72,1.61306e-08
87,0.74,1.65764e-08
88,0.76,1.70239e-08
89,0.78,1.747296e-08
90,0.8,1.792086e-08
91,0.8200000000000001,1.836822e-08
92,0.8400000000000001,1.881817e-08
93,0.8600000000000001,1.926673e-08
94,0.8800000000000001,1.971321e-08
95,0.9000000000000001,2.016579e-08
96,0.9199999999999999,2.062076e-08
97,0.94,2.107305e-08
98,0.96,2.152088e-08
99,0.98,2.197289e-08
100,1.0,2.242123e-08
