,V,I_SD VG0
0,-1.0,-6.337753e-08
1,-0.98,-5.805535e-08
2,-0.96,-5.39074e-08
3,-0.94,-5.017126e-08
4,-0.92,-4.665143e-08
5,-0.9,-4.363191e-08
6,-0.88,-4.057294e-08
7,-0.86,-3.775529e-08
8,-0.84,-3.499091e-08
9,-0.8200000000000001,-3.261362e-08
10,-0.8,-3.049226e-08
11,-0.78,-2.800546e-08
12,-0.76,-2.578431e-08
13,-0.74,-2.384975e-08
14,-0.72,-2.164101e-08
15,-0.7,-1.943312e-08
16,-0.6799999999999999,-1.774515e-08
17,-0.6599999999999999,-1.584618e-08
18,-0.64,-1.415567e-08
19,-0.62,-1.233779e-08
20,-0.6,-1.068872e-08
21,-0.5800000000000001,-9.318694e-09
22,-0.56,-7.481389e-09
23,-0.54,-6.270269e-09
24,-0.52,-4.170421e-09
25,-0.5,-2.972317e-09
26,-0.48,-1.677781e-09
27,-0.45999999999999996,-4.134714e-10
28,-0.43999999999999995,7.334821e-10
29,-0.42000000000000004,2.242209e-09
30,-0.4,3.117213e-09
31,-0.38,4.752684e-09
32,-0.36,5.708872e-09
33,-0.33999999999999997,7.290811e-09
34,-0.31999999999999995,8.19291e-09
35,-0.29999999999999993,9.228613e-09
36,-0.28,1.01182e-08
37,-0.26,1.093972e-08
38,-0.24,1.178964e-08
39,-0.21999999999999997,1.334383e-08
40,-0.19999999999999996,1.412352e-08
41,-0.17999999999999994,1.46348e-08
42,-0.16000000000000003,1.546525e-08
43,-0.14,1.674475e-08
44,-0.12,1.668323e-08
45,-0.09999999999999998,1.79135e-08
46,-0.07999999999999996,1.885127e-08
47,-0.05999999999999994,1.982892e-08
48,-0.040000000000000036,2.009791e-08
49,-0.020000000000000018,2.080461e-08
50,0.0,2.180914e-08
51,0.020000000000000018,2.252254e-08
52,0.040000000000000036,2.31019e-08
53,0.06000000000000005,2.354012e-08
54,0.08000000000000007,2.389403e-08
55,0.10000000000000009,2.482109e-08
56,0.1200000000000001,2.505204e-08
57,0.14000000000000012,2.579111e-08
58,0.15999999999999992,2.636782e-08
59,0.17999999999999994,2.614587e-08
60,0.19999999999999996,2.68743e-08
61,0.21999999999999997,2.768727e-08
62,0.24,2.806145e-08
63,0.26,2.865602e-08
64,0.28,2.933768e-08
65,0.30000000000000004,2.947005e-08
66,0.32000000000000006,3.000068e-08
67,0.3400000000000001,3.064025e-08
68,0.3600000000000001,3.082138e-08
69,0.3800000000000001,3.115843e-08
70,0.40000000000000013,3.104121e-08
71,0.41999999999999993,3.183893e-08
72,0.43999999999999995,3.273431e-08
73,0.45999999999999996,3.343635e-08
74,0.48,3.363456e-08
75,0.5,3.385486e-08
76,0.52,3.450629e-08
77,0.54,3.482689e-08
78,0.56,3.579848e-08
79,0.5800000000000001,3.625466e-08
80,0.6000000000000001,3.664292e-08
81,0.6200000000000001,3.700515e-08
82,0.6400000000000001,3.754374e-08
83,0.6600000000000001,3.818043e-08
84,0.6799999999999999,3.892886e-08
85,0.7,3.948741e-08
86,0.72,4.064483e-08
87,0.74,4.147271e-08
88,0.76,4.192066e-08
89,0.78,4.274818e-08
90,0.8,4.403256e-08
91,0.8200000000000001,4.444607e-08
92,0.8400000000000001,4.528123e-08
93,0.8600000000000001,4.674911e-08
94,0.8800000000000001,4.737172e-08
95,0.9000000000000001,4.826586e-08
96,0.9199999999999999,4.975287e-08
97,0.94,5.081598e-08
98,0.96,5.182899e-08
99,0.98,5.275112e-08
100,1.0,5.384759e-08
