,V,I_SD VG0
0,-1.0,-4.20884e-08
1,-0.98,-4.096342e-08
2,-0.96,-3.987136e-08
3,-0.94,-3.87877e-08
4,-0.92,-3.768416e-08
5,-0.9,-3.658968e-08
6,-0.88,-3.549144e-08
7,-0.86,-3.439845e-08
8,-0.84,-3.333254e-08
9,-0.8200000000000001,-3.228598e-08
10,-0.8,-3.12381e-08
11,-0.78,-3.018872e-08
12,-0.76,-2.910129e-08
13,-0.74,-2.802363e-08
14,-0.72,-2.693001e-08
15,-0.7,-2.585869e-08
16,-0.6799999999999999,-2.482461e-08
17,-0.6599999999999999,-2.378225e-08
18,-0.64,-2.275323e-08
19,-0.62,-2.177393e-08
20,-0.6,-2.076793e-08
21,-0.5800000000000001,-1.981201e-08
22,-0.56,-1.880064e-08
23,-0.54,-1.781283e-08
24,-0.52,-1.680344e-08
25,-0.5,-1.581704e-08
26,-0.48,-1.484228e-08
27,-0.45999999999999996,-1.388066e-08
28,-0.43999999999999995,-1.28874e-08
29,-0.42000000000000004,-1.191315e-08
30,-0.4,-1.091837e-08
31,-0.38,-9.972275e-09
32,-0.36,-9.033608e-09
33,-0.33999999999999997,-8.050987e-09
34,-0.31999999999999995,-7.082797e-09
35,-0.29999999999999993,-6.17243e-09
36,-0.28,-5.182696e-09
37,-0.26,-4.215766e-09
38,-0.24,-3.32614e-09
39,-0.21999999999999997,-2.361634e-09
40,-0.19999999999999996,-1.411053e-09
41,-0.17999999999999994,-4.027485e-10
42,-0.16000000000000003,5.03724e-10
43,-0.14,1.470193e-09
44,-0.12,2.388729e-09
45,-0.09999999999999998,3.311706e-09
46,-0.07999999999999996,4.291191e-09
47,-0.05999999999999994,5.234804e-09
48,-0.040000000000000036,6.194219e-09
49,-0.020000000000000018,7.063705e-09
50,0.0,8.026591e-09
51,0.020000000000000018,8.958602e-09
52,0.040000000000000036,9.845604e-09
53,0.06000000000000005,1.078568e-08
54,0.08000000000000007,1.17066e-08
55,0.10000000000000009,1.265323e-08
56,0.1200000000000001,1.352227e-08
57,0.14000000000000012,1.439242e-08
58,0.15999999999999992,1.533146e-08
59,0.17999999999999994,1.623416e-08
60,0.19999999999999996,1.702328e-08
61,0.21999999999999997,1.793848e-08
62,0.24,1.878538e-08
63,0.26,1.97312e-08
64,0.28,2.059391e-08
65,0.30000000000000004,2.150704e-08
66,0.32000000000000006,2.22948e-08
67,0.3400000000000001,2.324643e-08
68,0.3600000000000001,2.403838e-08
69,0.3800000000000001,2.487589e-08
70,0.40000000000000013,2.584763e-08
71,0.41999999999999993,2.680695e-08
72,0.43999999999999995,2.774894e-08
73,0.45999999999999996,2.864306e-08
74,0.48,2.957886e-08
75,0.5,3.043892e-08
76,0.52,3.138305e-08
77,0.54,3.235699e-08
78,0.56,3.326214e-08
79,0.5800000000000001,3.422598e-08
80,0.6000000000000001,3.518193e-08
81,0.6200000000000001,3.614007e-08
82,0.6400000000000001,3.711992e-08
83,0.6600000000000001,3.817108e-08
84,0.6799999999999999,3.923539e-08
85,0.7,4.025427e-08
86,0.72,4.14056e-08
87,0.74,4.237226e-08
88,0.76,4.34323e-08
89,0.78,4.447896e-08
90,0.8,4.556203e-08
91,0.8200000000000001,4.666657e-08
92,0.8400000000000001,4.779223e-08
93,0.8600000000000001,4.897973e-08
94,0.8800000000000001,5.014117e-08
95,0.9000000000000001,5.127765e-08
96,0.9199999999999999,5.257582e-08
97,0.94,5.382615e-08
98,0.96,5.504863e-08
99,0.98,5.621114e-08
100,1.0,5.744484e-08
